ext_id,name,reference_id,opinion
1521403638114441,Liliana Madrigal Méndez,4852,0.2460078106459176
424159230945271,Christel Schaldemose,4829,0.5017172097580189
398434416879875,Ronaldo Caiado,4877,0.3842223121484256
257839587734758,Miguel Pizarro,2452,0.48453238594353154
788385304507966,Joe Kelly MP,5455,0.08148033687983136
33878727801,Russ Hiebert,4296,0.562039442838819
384287430324,Fernando Yunes Márquez,4018,0.4145808080791443
554153017969006,Marian Wendt,441,0.9190900719932519
417190345046451,Colin Brooks,5608,0.6090697626470696
405390289599411,Theo Clarke,4748,0.616898991305359
1848713238696837,Alexandra Hiersemann MdL,3872,0.7669982142520976
1443106535933598,Stephen Fuhr CD MP,305,0.44345345652093915
54172246106,Rand Paul,4473,0.5515945339755043
215042440427,Elisabeth Morin-Chartier,5066,0.6867729032263156
184948081656256,Paulo Foletto,85,0.17446254895425017
408265492578926,עפר שלח - Ofer Shelah,3101,0.18325181215576747
182928775083239,Tan Chuan-Jin,2853,0.8388806396399828
657695317603107,Joachim Schuster,2358,0.23319264505690862
128233564041320,Thomas Spies,5195,0.7129601397797496
1807246156166520,Martin Rivoir,5424,0.5404572466507181
326674124027240,Johan Vande Lanotte,2473,0.9307675852302248
252959821498182,Matteo Orfini,334,0.8561016509379096
59788447049,Angela Merkel,3576,0.41388550357307563
131204910275855,Helmut Holter,4315,0.8645504269095929
130114577096206,刘镇东,2423,0.35254707268644925
31116589096,Andre Carson,5530,0.4353572915331545
173345296049629,Hélène Laverdière NPD Laurier/Ste-Marie,4728,0.5440987018845173
363184810447890,Jarrod Bleijie MP,5545,0.06585426900696734
340920355994043,Mark Takai for Hawaii,2686,0.368485646269185
368933556540616,楊實秋,3930,0.4328240814079022
163154081925,Frédéric Lefebvre,2622,0.5972704260614051
547699061929908,שמעון סולומון,2592,0.3559890861986472
106565739431026,Paloma Guillén,3183,0.9930409121658101
333058400178329,鄭文燦,3743,0.8443796726916157
324506647569983,Olivier Faure,1740,0.16431294135612895
130379153641715,Pedro Pablo Kuczynski,4715,0.07773875945869035
1621835121361449,陳超明-阿明哥粉絲團,99,0.059156325902702145
410435982484545,Councillor Jared Cassidy,4641,0.6986178159624835
460482267395695,Josh Bull MP for Sunbury,2527,0.5933863785802969
368683026622877,David Burrowes,5607,0.6008663976895826
114366111977535,Deputado Chico Lopes,738,0.8403568451797871
148124972059932,Joanne Ryan MP,3242,0.46170238159621924
1413037662325260,Raghubar Das,3442,0.9301202450281226
220344820407,Manlio Fabio Beltrones Rivera,3726,0.7449422457699586
108580275872395,Stuart Nash MP,4565,0.3878183084377138
1742663025978076,Bill Weld,4947,0.639006342792298
34245372756,Balthasar Glättli,4965,0.1458522201675836
959753650718784,Mick Murray,4164,0.7146250338856867
175082279363672,Councillor Krista Adams,4645,0.20526502911893307
132649233480560,노회찬,5689,0.8794702903121554
238742466230472,André Moura,5564,0.2268055862271876
472599689533332,Yannick Jadot,1065,0.8176254605237594
175020857390,Martín Sabbatella,4092,0.9791678211263465
1434937426759736,Jean-Denis Girard,3721,0.6802225240895564
190639901094228,Josef Muchitsch,2278,0.45005938517211086
140216212665755,Kordula Schulz-Asche,2480,0.9199256867674329
1484611188417871,Omar Fayad,4697,0.6342808476108628
764166410395022,Walter Nussel MdL,5790,0.03036741510121399
1648869778670423,Marine Brenier,3138,0.5358281791766253
586024991410061,Delegate Marcus B. Simon,2095,0.40900666975372435
344749942272795,Jo Haylen,5308,0.9422439589505273
445717948846735,Jens Löw,3829,0.5905415272447685
1828899774048473,Jesse M. Fullington,1874,0.4080988852466313
1492151694349820,Dave MacKenzie,3983,0.12722491821474868
120537424633927,Henna Virkkunen,1459,0.6597759058083351
79297863789,Margarita Zavala,4475,0.5375880430837813
43232479266,Brad Wall,3357,0.8158810650623582
273666749408271,Alfred Sauter,1634,0.8576792867388251
650154655016822,Marco Antonio Bernal,4805,0.068696395622866
483647768376275,"Peter Meiwald, Bündnis 90/Die Grünen",2393,0.6788819978887296
390713074428636,Laurent Baumel,1964,0.19775125733958898
227192547292661,Норовын Алтанхуяг,2494,0.1905211801858564
112477522422248,David Collado,4908,0.6405123812386918
798227683607349,Louise Schack Elholm,143,0.42496970976622006
336600869757204,Manon Massé,3276,0.9203696986478256
404792672934147,David Earl Williams III,4127,0.36710083456245124
136191876445102,Alex Salmond,2502,0.3826386327126001
130030637013040,Didem Engin,4093,0.8901990794198604
191151434373471,Senator Sue Lines,1142,0.07643985899489214
590208401004441,Maciej Łopiński,4059,0.37282623964218664
200724470032263,Αντώνης Σαμαράς /  Antonis Samaras,4808,0.3545270912889893
678827812160398,Alex Nuttall MP,160,0.3783566596652863
147894618876725,Liam Byrne,4960,0.45931764475251247
1675394899406675,Annalena Baerbock,5151,0.6469508587777815
491399324358361,宋楚瑜找朋友,4024,0.09730298899198064
680889875389503,Peter Hofelich,4285,0.2584893178920241
867613930012858,"Marco Weber, MdL",3025,0.2703581731993603
183940131655054,María Eugenia Vidal,630,0.3982970510269226
199379297158,Mieczysław Augustyn Senator RP,1612,0.7669595098096191
477764842273479,Laura Bottici - Movimento 5 Stelle,2731,0.9581283153113039
1636686689918879,Michael Frieser,4444,0.5766757032396294
1428262624085928,Kapil Sibal,3333,0.6371062683284185
302158106494053,Katja Suding,202,0.43970811121282605
197201693631956,Alejandro García Padilla,4726,0.48470894285145594
70666562597,Elisa Lilita Carrió,2028,0.953747722477715
242587982844306,Angela McArdle,3784,0.6135869075902411
937931539621002,陳建仁 Chen Chien-Jen,1662,0.49241466470355066
139691649380518,Gai Brodtmann,2249,0.0002752190646541086
136387873164491,Csárdi Antal,3554,0.32714124010133583
81393410085,Matthias Heider,4464,0.40169727500678243
584677634909297,Benito Gama,1657,0.9366813934664043
740593499286362,Alexander Radwan,1986,0.9196021479889058
1498162907164097,"Cathay Wagantall, M.P.",845,0.09458842835439252
132901686870845,Agnieszka Kołacz-Leszczyńska,145,0.2781975003119199
137568042759,Dr. Inge Gräßle,2931,0.8707920477196021
5869598305,Jean Lambert MEP,5461,0.4230240541478272
152534811624066,Bacelar,3104,0.9742288188215467
1245757778822692,Ute Meiers,1674,0.5146690928763352
194608697308411,Tia Eron,5398,0.24310888377610784
732636720114902,Andrä Rupprechter,2068,0.14437372477706056
581054301953601,Martin Plíšek TOP 09,4372,0.3572644039775452
1469005736672238,Daniel Dalton MEP,5708,0.36530856637282183
401006200007303,Silke Launert,1946,0.3040380279438689
423517887748730,Stefan Kämmerling - SPD,4204,0.7460405643410168
56221866936,Piero Fassino,1237,0.023994991986046377
275283499191111,Sadiq Khan,529,0.7310237305115033
154165864657660,Nia Griffith,5302,0.5116133551778802
580813708692882,Davi Alcolumbre,631,0.894712846118909
341431305970091,"Pat McGuire, State Senator",1528,0.6705826226288927
343284885796720,Jörg Geibert,2579,0.19973485750726794
533495260042236,Sérgio Souza,3889,0.8228089436579429
311890005553741,Nico Wehnemann (DER Politiker),5275,0.07021441766898251
345653475580468,Don Huffines,1167,0.261217139703253
63215533503,Hubertus Heil,5797,0.6235973463217434
295247463874974,Stanisław Karczewski,3919,0.3250432586301224
84588674291,"Dorothee Bär, MdB",2831,0.743925879540074
714605368619727,Alfredo Cornejo,2343,0.7637643519362731
1560475530869567,Les Jones,2754,0.7000974919140744
73676817966,Danny O'Donnell,285,0.2363357586082363
112644178745600,Massimiliano Salini,1131,0.32284816388788296
197823573580439,Dennis Robertson SNP,1423,0.15488393935342393
385534454957920,Stuart Donaldson,342,0.7584626370743293
193830102694,Rathika Sitsabaiesan,1764,0.38578600406610886
631521366944793,Brandon Lewis,2027,0.498601918866997
782367695212454,David B. Hanson,715,0.5613123423691851
420735501338106,Assemblyman Steve Hawley,273,0.8629998898332033
1631829410430335,Ramón Luis Cruz Burgos,2857,0.7671139045702722
744421408939715,Eleni Petinos MP,1385,0.005673593591127402
149905838422594,Bill Schuette,2710,0.22025602469161487
115059051849652,Senator Nigel Scullion,4815,0.8824005534968131
227292860644574,Sebastian Czaja,5752,0.6149004116511748
590702264309396,Marc Miller,4016,0.7932257261918719
115906901777839,Stuart Ayres,1328,0.4620340304686936
116913598321982,Councilman Jim Wood,3953,0.432533452851381
342721372735407,Christian Flisek,3335,0.6050532553560217
1436991696520809,Angela Pitt - Airdrie MLA,3273,0.21232614675566963
666103586798764,Paul Calandra,2820,0.8438711269438479
240524219428168,Jeremy Hunt,2093,0.23571837354671255
55574168445,Axel  Fischer,158,0.9849981438476259
107540789270825,Flor Ayala,1135,0.5524372801408388
144619715634355,Iracema Portella,1669,0.8400585506908363
233038883480385,Salahuddin Rabbani,4592,0.032389487814088236
133612666671985,Werner Kogler,3867,0.7078539816086911
286890596340,Senator Richard J. Ross,1084,0.49914521870535267
25907150761,Rodrigo Medina,2964,0.029064554493343997
1381456708739940,Piter Robledo,1604,0.6416873860133047
121696644573444,Teo Ho Pin,1879,0.7326539030962269
268863990220033,Senator Grant Mitchell,1345,0.7969653135673493
6596078916,Joe Courtney for Congress,2092,0.4528717621492959
1400602380214173,Albert Stegemann,1427,0.37725382062362867
1411645415522689,Ernst Dieter Rossmann,416,0.25495530107046793
128314543929691,Mateo Isern,4089,0.42821555204368744
744468419028785,"Bob Saroya, MP",1797,0.40389142324959104
469772936528993,Jorge Fernández Díaz,3181,0.9941581259935317
707006229322915,Jude Perera,1282,0.022534872684141338
1404888666493762,Darin LaHood,5332,0.23796897372775394
780168378699427,Michael Cramer,3646,0.3798794013149084
150255771679533,Karen Andrews MP,5678,0.7181613479415421
547447862002921,Tancredi Turco,223,0.3418550342558848
555803774486872,Marcio Bittar,437,0.7902064172070389
143232155749217,Morten Løkkegaard,534,0.3338280156921485
1436170489968000,Vicente Fox Quesada,2477,0.5686445111806788
117871478407495,Craig Kelly,60,0.8306248040378256
345537648863136,Cidinho Santos,1815,0.6089178238612403
126757844037449,Tulip Siddiq,2186,0.9685085285460222
221546141211837,Carlos Navarrete Ruíz,4305,0.566943928095255
119624098506,Kateřina Konečná,4571,0.9628582534512939
100625493385,Albert Rupprecht,5747,0.31117211475601136
121658954562795,Mark Gerretsen,2828,0.10847895633891957
532219183564760,Stanislav Polčák,362,0.7057532619491874
43761823033,Horst Seehofer,5052,0.44162304791303375
349925051862391,Senador Raimundo Lira,627,0.7714302824614814
807771175956127,Sonia Sidhu,2154,0.11352275439773485
279278908773172,Deputado Federal José Humberto - Legislatura 2011/2014,872,0.42610204353522807
1413508688910212,Christian Lange,1062,0.49027772928667057
532356776942630,Kevin McCormick,4281,0.43606791527302935
155420584645794,Bonifácio Andrada,931,0.20811496644734884
337384159797886,"Dr Lisa Cameron MP  East Kilbride, Strathaven & Lesmahagow",4562,0.138489650490346
44833802365,Anders Samuelsen,394,0.7752351552808411
1405292199764216,Eugenio Govea,4497,0.7117955303878178
334810013335023,Aluisio Mendes,5804,0.6241342260682682
273781809343070,Jasbir Sandhu,4931,0.45948356323743744
135967786490954,Dalva Figueiredo,4287,0.6805809538489298
558618490903477,Arthur Oliveira Maia,1236,0.2352724381489607
1387733661468758,Martina Dlabajová,3370,0.44915550563711715
638247852865845,Karl Lauterbach,5582,0.4590794265268593
151576364966353,Rafael Motta,4531,0.9585042937347147
979904835411300,Monica Mæland,4332,0.5314412179223473
660889083984696,Iqra Khalid,2752,0.2706020612313148
155064488243915,Holger Schou Rasmussen,2252,0.5296154041250615
626733084089391,V Muraleedharan,1261,0.46869591347098916
732713603447479,John Erskine for the Highlands and Islands,2728,0.8473528046538872
410579102465140,Cathy McLeod MP Kamloops Thompson Cariboo,5734,0.5897218510985417
15351475322,Cathy McMorris Rodgers,5010,0.002057171838807159
464650286932127,Sybille Benning,1478,0.4458086644414727
144378322277616,Elena Bastidas,3936,0.16051272531406846
633403696686867,Jean-Pierre Decool,1789,0.9058317951215235
46425417321,Ingbert Liebing,1747,0.7709357786675142
656283287735059,Federico Vargas Rodríguez,3481,0.4322079465439832
635959036592480,Andreas Steier,3049,0.04993793161375737
249404695146268,Beata Szydło,5139,0.7081941798396507
175988732360,Laurent GRANDGUILLAUME,5253,0.12593227385864547
331049136995898,Alejandro Etienne,2889,0.5116858310342758
1502130603331827,Nicolas Marceau,777,0.934491997835184
106661336201242,Heinz K. Becker,2607,0.5368960265267474
183895435351,Brigitte Zypries,1853,0.2665960532281316
1842839519276113,Simon Ramsay MP,2035,0.3550240883596153
116135965179713,林智堅,2943,0.39925077557324906
1441985446047092,Kelly Ellis,5064,0.36257306790319266
506849942658927,Jonathan Edwards - Plaid Cymru,4432,0.914105322306588
568211313345832,Tino Schopf,3223,0.9867528606249273
751187041558643,Requião Filho,1468,0.10445118762272187
107359612629511,Rachida Dati,5262,0.2661918973786349
60881841463,Gabriela Michetti,2088,0.8275648767891366
39194541779,Graham Watson MEP,2921,0.8219801962953579
106156512841294,Iara Bernardi,657,0.4918646035020997
530069377053107,Henrik Sass Larsen,5249,0.20760175890531973
552968198133394,Peter Dutton,1025,0.34000176711277263
167344481105,David Rachline,1601,0.17684558711672915
567814099965388,Don Brown MP,980,0.5463750919998617
255561140084,Panos Kammenos,347,0.8650471368047703
313433438777354,Michael Donth MdB,5178,0.4348242419176548
153655934689126,Fatma Şahin,1417,0.17852598665249864
1400861513514565,Samantha Dunn MP,5428,0.9090297449952011
377947178928550,Maik Beermann,456,0.43721590424650103
355853417792536,Gérard Deprez / Député européen du groupe ADLE,1114,0.25199739192973203
437061983081013,Ryan Zinke,833,0.05157505808216167
1089491811146530,Andrea Stullich,1209,0.030708997742771915
205968579820766,Robert F. Martin,5050,0.8621287707732714
612601668757620,Peter Beyer,4849,0.18693090677542534
273244236216106,Bernadette Jordan,5494,0.5141514690898685
212438768953730,Benjamin Grimm,1902,0.6647533617093082
69983322463,Ted Cruz,3048,0.8081178877772367
450568105101647,Theresa Villiers,2596,0.382762816238422
619908708100347,Santi Fisas,4875,0.20833670815652205
672925416086300,Jose Stedile II,1567,0.35318438263782037
171011109641961,Ana Perugini,4407,0.8563503443988443
107030245992675,Apoio a Sérgio Cabral,4869,0.18106395689181576
248050045245644,Ulrich Commerçon,4118,0.6054294340431672
542460722599496,Thomas Mann MEP,4003,0.47969654002175244
10795878252,Leung Kwok Hung,345,0.22090860594027373
103258375775,Bohuslav Sobotka,3271,0.786503691495233
510567029086991,Tim Aker MEP,1203,0.6863003448669733
350508488860,Renán Barrera Concha,1116,0.1630299280911982
1535717023372339,David Lidington,3900,0.3540181926477387
416435368432634,Dr. Christoph Bergner,907,0.5096927633907645
333515650184221,Harjit Sajjan,2412,0.9210733186472168
1418302308452871,Tim Loughton MP,478,0.5180635756459436
106772616013219,Reiner Haseloff,4711,0.7775837591407153
352480271594944,Marc-Philippe Daubresse,5436,0.9941146522683884
224684514243482,Tom Cotton,5334,0.41835494464117307
265493566895039,Francine Charbonneau,2387,0.2563608212557871
465750076812877,Susann Rüthrich SPD,5104,0.6980462540957777
292602604891,Josh Frydenberg,5055,0.8365257311335322
246704148702671,Valadares Filho,4724,0.09213774316597834
303151149846960,Brad Trost,812,0.6807796916105041
581272592009699,Andi Mailath,3434,0.8512227264264893
481606878577149,Shinjiro Koizumi,3074,0.815081131021515
448309798634823,Senator Gabrielle McFadden,1428,0.5697529471455459
210239532509087,Fabio De Masi,1814,0.9604836111911832
1647788752133006,ASF Bundesvorstand,4257,0.9330407102309265
54497594909,Tobias Hans,3617,0.7826561484444685
363599830408653,Mirella Liuzzi - Portavoce M5S,4125,0.9197962769015118
282383501941585,Jati Sidhu,4244,0.9830649858979986
400096636776125,Paola Nugnes Cittadina al Senato con il  M5S,2161,0.5109922443510925
386001744772337,Michal Biran | מיכל בירן,2830,0.691120536227542
251898414895342,Ronaldo Zulke,776,0.7452046755002214
1458995437669687,Mustapha Khalfi,615,0.31461934233562716
53388213256,Vincenzo De Luca,5712,0.9014017061074214
242203675837625,Pat Breen,3196,0.4741671784672412
175655605777948,Miloš Vystrčil,2503,0.7543550159354302
488554211154752,Florian Rentsch,4379,0.1594384160973158
1378475199062222,Stephen Metcalfe,4493,0.7469223069831745
1490457217880377,John Pesutto MP Member for Hawthorn,3768,0.9820233976504135
364409693629796,Jens Brandenburg,5060,0.3664692383518875
229981387154350,Miguel Lifschitz,4616,0.08702599563637259
833522900042388,Barbara Keeley,118,0.6146417686228849
7711496179,Irene Mathyssen,1083,0.7211984421464949
458414454235458,李進勇,4511,0.3996215718513205
143944236949,王定宇,2961,0.8363660219355162
118177008336880,Jorge Boeira,2980,0.6453332998059347
289772047815421,Miguel Castro Reynoso,3847,0.670095789277663
735998206442796,Priyanca Radhakrishnan,5769,0.45332862333698165
722625777782250,Joachim Brudziński,3607,0.04739924918008298
383981165014564,Zeca do PT,5095,0.4718023840174762
1831908787045024,Siemtje Möller MdB,3111,0.7120346581335861
130002763697204,Gaetano Quagliariello,3525,0.9741049545924267
270853452975844,Sean Kyne TD,3659,0.7431470950494334
461662250673133,Herbert Woerlein,1624,0.5396692775540847
191118927584830,Brad Battin MP,4193,0.8440389739353218
1525400937746202,Matt McEachan,3671,0.6764808485145497
134402246598695,黎敬瑋 Lai King Wai,4465,0.07084785185826237
229210687246118,Michael Cooper,692,0.7626471498411735
556659271069804,José Carlos Aleluia,5197,0.32751273896391764
145002902209698,Henner Schmidt,3194,0.23772389776644176
113077252063553,Bronisław Komorowski,57,0.831933403709798
1572167046404454,Christofer Fjellner,1143,0.6048086125467511
137746666253194,Ann Kirkpatrick,4976,0.702946607709849
7838176883,Carol Shea-Porter,1019,0.40534296017509297
292142330891255,Claire Baker MSP,3517,0.8318822759585314
100503366704295,Kalraj Mishra,1285,0.6310637206979083
234239623440650,Christoph Bernstiel,1881,0.8020338071037726
642488132534201,Julian Brazier,5890,0.08347627374720978
1398771987010666,Juan Pablo Arenaza,3910,0.05826420672287358
519955534809767,Jyrki Katainen,505,0.5746326468644273
90458392990,Nicolas Dupont-Aignan,454,0.7309528080184604
549488612106846,Silvia Breher,4558,0.23246493583752748
321762510282,Michal Kučera,3246,0.03522320282519609
1525742567673804,Tommy Sheppard MP,4400,0.40703132129030095
57558291808,Kwanza Hall,3960,0.03829598528425948
1008920055906510,Monika Lazar,219,0.5970972792399701
19752301664,Francis Scarpaleggia,2426,0.5343426363270816
228515577191157,Andreia Zito,1532,0.5473637795232725
345314058912732,Tim Pallas,3162,0.18795403612615613
172653856237719,Liza Harvey MLA,1862,0.8729934001113544
350292144987173,Gérard Collomb,1258,0.31206094785434013
1639209033065609,Marc Blondin MdL,4656,0.8729274415947769
470331673028165,Ivan Jakovčić,4710,0.7520695503292777
264773293005,Marko Cortés,3882,0.08150574796721366
772753932807992,Chico Leite,1216,0.13664350189932706
426558320707110,René Mendívil,283,0.48100582721608587
73225990795,Alfonso Prat-Gay,5286,0.9469571477234017
206986182684706,José Pimentel,5181,0.6366925258984311
248404171920331,Philippe Courard,896,0.5421524305662238
127457477096,Pier Luigi Bersani,3069,0.03304487452424454
234742706733381,Ramkarpal Singh,59,0.13410602136189131
109194469168681,Mark Spencer,3998,0.5841327977337775
304641956339988,Dr. Baburam Bhattarai,4502,0.5989176305522533
820539081301513,Barbara Loth,1346,0.8207576261095844
164514150363925,Hubert Hüppe,2355,0.17815783397889629
135022996525772,Annette King of Rongotai,860,0.7895020100358121
236972799793835,João Fernando Coutinho,1182,0.1730139002799045
567712886701894,Lincoln Chafee,2945,0.2393738963841029
159597424207730,David Perdue,4803,0.14709722491230337
44651868053,Paolo Coppola,5160,0.1796909360918415
1465432700385803,Ben Lobb,5625,0.8670813059192916
42479923924,Karel Schwarzenberg,2344,0.3564426003570629
45040294859,Sascha Binder,4265,0.5104156183828154
720196201354271,Gary Blackwood MP,911,0.44941093574841573
195872457286915,Andreas Pitsillides,4683,0.8680684226771911
1461601260747556,Ronaldo Nogueira,2747,0.160862576486844
163394517142776,Elie Aboud,600,0.9678970946535874
249347755227370,Alexandre Valle,2643,0.8041204827770516
7148402398,Navdeep Bains,5483,0.08109377451479438
1517446455195636,Catiuscia Marini,5518,0.061248218027968315
1476093456033410,Dr. Boris Weirauch MdL,1753,0.0189028554511933
1462634367298241,Hayri İnönü,1957,0.3839558396956889
519513704828833,Lucy Frazer,713,0.524054501845535
194997200845312,Giorgi Kvirikashvili,5624,0.4821840578922254
57275787810,Benoist APPARU,1923,0.47368633026456697
319762958037697,Mark Eyking M.P.,2338,0.008336610731267124
408327562984,Richard Burden MP,4888,0.6343353415900246
956421597763086,Erik Marquardt,997,0.8407361718999274
147484398657964,林宜瑾,1529,0.32727725251466555
1655654348042362,Lloyd Longfield,2240,0.03858902166283662
6229329915,Rodger Cuzner,371,0.6565121581236015
140656636910,José María Figueres Olsen,5354,0.9557045522364153
127193634107785,陳世凱,5243,0.6641222824328021
324082681136000,Ministerpräsident Stephan Weil,3144,0.5042980318032074
55378663446,Cyd Ho 何秀蘭,4085,0.21303236638892376
604028822974212,Magno Malta,1163,0.015773612985743868
217947255001794,Rogério Carvalho,3840,0.8013549457750665
326547057406777,Annie Genevard,5313,0.6858852505559119
69078343764,Peter Simon,4470,0.3206759356491883
1162911363792455,Volkan Baran MdL,5824,0.6233487509700408
1748987905392634,Peter Habel,2983,0.4430273755653583
494458820590374,Sara Paglini,5677,0.9049830823906226
125627804305487,Rick Wilson,3367,0.4914421048478498
162499043929331,Jane Prentice,2072,0.24877907640678865
1495438597338046,Pamela Goldsmith-Jones,2386,0.25680698648578093
457682787636207,Gerald Loacker,905,0.5828475279107322
291423897690447,Viviane Reding,1513,0.20181614552846283
395848377146274,Jean-François Lisée,1230,0.2447884209432426
79647730686,Axel Knoerig,4996,0.32223605922621634
1070189742998463,Triny Vaca,1020,0.7725736534232865
139984829847228,Jens Niklaus,1031,0.4721153088280907
105536222854307,Steeve Briois,5740,0.10194880031283515
649066905134402,Anthony Housefather,4694,0.7336542978961418
329094240615173,Douglas Chapman MP,2740,0.5868218419659881
1442757452689442,Teresa Piotrowska,1487,0.019697107016909743
520449877993541,Raul Pont,4841,0.4223492318194626
127441196853,Markus Grübel,4039,0.9282697227404761
778894725493839,Ginette Petitpas Taylor,2422,0.9327927271417925
162108480495551,Carlos Minc,1433,0.8117139516262977
192891620744273,František Laudát,4289,0.7737551788499517
301814029885718,Deputado Toninho Wandscheer,1503,0.9751397081977969
1564057110524570,Marco González Valdez,2332,0.6718906687919666
193123080790778,Stefano Fassina,4577,0.4456564213731333
312862592077144,Franz Josef Pschierer,623,0.4385649508000792
568332456544545,Stefan Schostok,3404,0.09581437147979566
107859172612993,Anna Wasilewska,4254,0.6060562558697672
1497428263868932,"Patrick Grady, MP for Glasgow North",1162,0.627667504209806
400957796603490,Acir Gurgacz,4009,0.8053995596684032
238277573271126,Torbjörn Kartes,4375,0.2826797505274985
876000515751444,Angus MacNeil MP Na h-Eileanan an Iar,5811,0.9619801127331025
109391162488374,盧秀燕,2510,0.44916762086205486
541033185979612,David Davies MP,2069,0.36294458868798873
818345891640837,Manja Schüle,2500,0.9098242948271998
185265471538397,余宛如,1307,0.24533825133596776
422688604450772,Maguito Vilela,5170,0.5972661049062588
144133758992421,Joe Donnelly,2995,0.34595289454277034
324388897573605,José Núñez-Melo,3472,0.6748847097451179
246749105380856,Enrique Reina,4355,0.2527310339541642
585288621599074,James Brokenshire,1896,0.3323927742184687
735357479848625,Dr Shane Reti MP,508,0.9636496550884702
656329671073088,Luke Hartsuyker MP,4323,0.041218882083972064
355062777938167,Carla Ruocco,39,0.9613813884073822
1552091645060509,Regina Sousa,1701,0.7672827683730221
340189926157676,Jeppe Bruus,5063,0.09085172232283867
299511650083944,A. Donald McEachin,4650,0.15510009103595723
165401686992780,張國柱,4809,0.4161685166111664
849106955164780,Wolfgang Sobotka,4294,0.9386213174119411
411352612274884,Kristy Debono,130,0.5120294650820846
368828786632197,Steven Paterson SNP,4734,0.9114458902074968
138947689489837,Özlem Özen,1706,0.9646287057336498
432933006819508,Norbert Barthle,3022,0.5563557582058892
566736510133580,Homero Aguirre Enríquez,1688,0.8259462615217847
175217769351510,Bill Tilley MP,435,0.41395819658210653
260243057400620,Dr. Tina Pannes,4237,0.5598731091655246
368634453338332,Thomas Danielsen,1875,0.8969326434064748
146943768707239,"Norbert Geis, Rechtsanwalt",3019,0.7843370891291146
656052074595976,Denise Köcke,3282,0.07969421666513976
190177291172840,Ing. Aquiles Córdova Morán,5706,0.27320774748109933
150300238338551,Adam Bandt,4175,0.42316501890426017
379230975548013,Bea Diallo,4200,0.9538328272797912
982359808450237,Pablo Zalba Bidegain,1383,0.4459164784590586
514370775331119,Chris Penk,2273,0.6623276486142783
9294083644,Ricardo Lagos,5454,0.7595686367276582
143379055723073,Beatrice Lorenzin,3091,0.19420920032994593
407196362684005,Cathy O'Toole MP,2524,0.5330429490825181
497992153678490,Enrique Serrano,3109,0.32708769543907246
201776689989732,Dr Julia Reid - MEP UKIP,3371,0.8205350117413133
1171071896319860,Peter Katsambanis - Liberal Member for Hillarys,5502,0.5048557179591442
307790152638248,Alexander Saipa,1404,0.23565084340817755
131323986885201,Senator Helen Polley,2713,0.7788661718019931
1468995900001859,Pier Paolo Baretta,3625,0.7826454881437034
308313479373888,Andrew Stephenson MP,4640,0.47587884063283625
14064064197,Rob Oliphant,1033,0.841421281284324
1632661713611931,Jakob Engel-Schmidt,632,0.10452456836211477
277933578921585,"Michel SAVIN, Sénateur de l'Isère",1750,0.21369821611169482
202407196529741,Sue Bernal,916,0.5954541505173149
1463443517223627,Marco Zullo,2342,0.12178223295720325
115908038555670,Florian Post,5525,0.9105004798069153
336333819807014,פנינה תמנו- שטה,237,0.05091518952992402
415916195113051,Gaétan Lelièvre,4846,0.22390689181558976
568027523319274,Dame Caroline Spelman MP,269,0.5657012830431454
593292404082611,Manfred Pentz,2132,0.19693750077322458
675262355856034,Steffi Lemke,4211,0.10350408808144551
832937943501576,Florian Braun,524,0.8387150187202155
1534682943444716,Eneko Goia,4029,0.7006386355924588
71101986956,Salvatore Iacolino,3860,0.864549420437064
1526982304272883,Daniel Sieveke MdL,821,0.6331361959718294
337960289626083,Vinod Tawde,4824,0.2856597827374321
432196533594767,Pascal Bérubé,1947,0.4429001876209615
244554088906469,William Samoei Ruto,5851,0.2561664913610803
362437290495506,Cornel Popa,649,0.08234447539150469
126892407417157,Raymond Walk,4880,0.3019815379299786
239023542869472,Salahuddin Ayub,1336,0.997167222907165
139085289609798,Sebastian Steineke,4195,0.8271765152128998
329063703957074,Marion Gentges,3628,0.2550442988686583
121948104610196,Michael Grosse-Brömer,3785,0.1878316554661671
585397244811889,Donna Petrovich,4202,0.6370265270468618
390374047708572,Wasny de Roure,5427,0.978920794442606
6781166087,Bob Casey,4544,0.5638455329131616
101004083330217,Miguel Haddad,5741,0.6678716906048985
717707264961942,CM Madhya Pradesh,2108,0.8483652504898609
69153026654,Jerzy Buzek,5279,0.15005202132008666
1428631237394705,Brett Hudson MP,44,0.05101102235500499
325228170920721,Laura Boldrini,3127,0.07558213742216513
157050574354851,Ameya Pawar,2680,0.8918847073108228
156585361184846,Arne Boelt,1105,0.6543865751887205
344997808896564,Chris Collins,5631,0.36537193951142644
846159168779096,Michael Rüter,2367,0.1761754553998629
782318781803455,Florian Nöll,2005,0.3429469467295909
595930427204715,Tasmina Ahmed-Sheikh,1655,0.6627035143610664
566554096689357,Marjorie Decker,4492,0.2961623461915407
363419813737888,Jean Kuhlmann,5429,0.3911050336314461
386186634865927,Seema Kennedy,2078,0.8970484299356998
366410116739325,Seybah Dagoma,2267,0.3336490700761492
105303096209329,Patricio Di Stefano,2204,0.44476091773202087
1484785115074579,Shobha Karandlaje,731,0.09269876003424171
433095953410548,אריה מכלוף דרעי Arye Machlouf Dery,4910,0.9889627460259418
229017740475871,Cornelia Möhring,5802,0.911069395907943
176789922364429,Steve Daines,2790,0.5529516027582492
